amniotic fluid (pregnant woman)|female reproductive tract
raub general hospital, pahang|unknown
uterine|female reproductive tract
septic hip prosthetic joint fluid|other
hip prosthetic joint fluid|other
cerebrospinal fluid from person suffering from meningitis|other
childs feces from before 1986|gastrointestinal
feces from 34 year old woman in south america before 1979|gastrointestinal
collected between 2001-2002|unknown
stool from healthy carrier|gastrointestinal
stool from diarrheal patient|gastrointestinal
fecal material from case of campylobacteroiosis|gastrointestinal
male born april 1935|unknown
45 year old male|unknown
29 year old male|unknown
male born february 1932|unknown
patient cf1 cystic fibrosis lung|respiratory
blood from a melioidosis patient|blood
male born may 30, 2005|unknown
post mortem brain|other
infant 1 dol 13 gut|gastrointestinal
host-2|unknown
sputum and bronchial alveolar lavage of 50 year old woman|respiratory
broncho-alveolar liquid|respiratory
isolated from a patient with respiratory tract infection|respiratory
mammary gland tissue|other
upper lobe fibrocavitary form of pulmonary disease|respiratory
lymph node biopsy of a malaysian patient with suspected tuberculosis cervical lymphadenitis|other
surgical-site abscess material|skin
bronchoalveolar lavage sample from patient with lung infection|respiratory
wound exudate of postoperative patients|skin
sputum sample from cf patient|respiratory
chronic abscess|unknown
brain lesion|other
human brain tissue|other
blood and joint fluid of melioidosis patient|blood
autopsy brain sample|other
sputum from a patient with chronic carriage infection|respiratory
blood sample of melioidosis patient|blood
blood from patient with type i diabetes and multiple abcesses|blood
49 year old woman suffering from melioidosis|unknown
toe swab|skin
sputum from a relapse melioidosis infection|respiratory
blood isolated from a relapse melioidosis infection|blood
pus aspirated from liver abscess|other
septicemic melioidosis patient blood sample|blood
blood of patient with septicemic melioidosis|blood
pus from a primary melioidosis infection|skin
respiratory secretions and blood|respiratory
heart fluid|other
male born march 1996|unknown
stool specimen of one diarrheal patient|gastrointestinal
roar|unknown
67 year old male patient with severe cdad in 2005|gastrointestinal
anal swab from female 8-month old infant|gastrointestinal
urine from child < 5 years old|urine
infant with diarrhea|gastrointestinal
human intestinal microflora|gastrointestinal
medical university of silesia, katowice, clinical centre, renal unit, patient's bed|unknown
stool from hospitalized pediatric patient|gastrointestinal
stool from patient with antibiotic-associated diarrhea|gastrointestinal
phylogroupf|unknown
wound pus swab|skin
68 years old woman; collected in a university hospital from an outpatient|unknown
misisng|unknown
70 year old patient with severe cdad in 2004|gastrointestinal
male patient in 1988|unknown
patient with severe cdad|gastrointestinal
67 year old patient with severe cdad in 2005|gastrointestinal
meat|non-human
male patient with severe cdad|gastrointestinal
28 year old female with pseudomembranous colitis|gastrointestinal
infant 1 dol 19 gut|gastrointestinal
joint infection|other
postoperative transudate|other
ileum biopsy|gastrointestinal
leg secretion|skin
urine sample from patient with prostitis|urine
tissue,wound|skin
mastoid,swab,wound|other
gynaecological|female reproductive tract
joint / synovial fluid|other
cerebrospinal fluid of a neonate with meningitis|other
stool sample from pediatric patient|gastrointestinal
feces; clinical sample|gastrointestinal
feces of patient with hemolytic uremic syndrome|gastrointestinal
guillain barre syndrome patient|unknown
tissue blood clot|blood
thalamic basal ganglia|other
blood and feces|blood
placental surface swab|female reproductive tract
vitreous of eye|other
brain tissue|other
asymptomatic human carriage|unknown
human host|unknown
feces from hospitalized patient|gastrointestinal
feces from healthy volunteer|gastrointestinal
bronco-alveolar lavage|respiratory
subcutaneous tissue biopsy|skin
muscle biopsy|other
intestines|gastrointestinal
exsudate|skin
feces swab|gastrointestinal
blood from deceased american male teenager patient|blood
nasal fossa|respiratory
wishaw hospital|unknown
blood; aerobic bottle|blood
blood; anaerobic bottle|blood
infected wound|skin
patient's blood|blood
pleura effusion|respiratory
urinary tract infection of a hospitalized patient|urine
vascular catheter tip|blood
bloodstream infection of a hospitalized patient|blood
feces of a hospitalized patient|gastrointestinal
peritoneal drainage fluids|other
oropharyngeal sample|oral
cerbrospinal fluid|other
carious dentine oral cavity|oral
